--------------------------------------------------------------------------------------------------
Simulador de contagios. 1.2.2.11
26/03/2020 01:02:36

Prefijo N20km2D40m2
Potencia para fin de infección  %          3,00
Probabilidad base de contagio   %          1,00
Probabilidad contagio cluster   %          8,00
Probabilidad base de REcontagio %          0,00
Días mínimos de inmunidad                     5
Días de latencia para contagiar               2
Número de individuos                     20.000
Radio                                     1.704
Número de focos iniciales                     4
Número de inmunes iniciales                   0
Número de focos a importar                    0 cada 0 días, del grupo adulto
Radio de contacto                             1
Longitud media 10 pasos                       4
Tabla de vecinos                   Si          

Número clusters objetivo                     20
Número clusters generados                    18
Factor individuos por cluster              1,00
Cluster GID Grupo                Individuos
------- --- -------------------- ----------
      1   1 menor                        60
      2   1 menor                        60
      3   1 menor                        60
      4   2 adulto                      100
      5   2 adulto                      100
      6   2 adulto                      100
      7   2 adulto                      100
      8   2 adulto                      100
      9   2 adulto                      100
     10   2 adulto                      100
     11   2 adulto                      100
     12   2 adulto                      100
     13   2 adulto                      100
     14   2 adulto                      100
     15   2 adulto                      100
     16   3 jubilado                     50
     17   4 mayor                        40
     18   4 mayor                        40
------- --- -------------------- ----------
                                      1.510

                        - Edad- % Factor B    Días         %      Num.Pasos      %             %      Individuos
Grupo            Género Min Max   Contagio  Duración    Curación   Min   Max Individuos     clusters    cluster 
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------
nene                  2   0   4      100,0       30,0      100,0    50    60       4,00          4,0           40
menor                 2   5  19      200,0       30,0       99,0    45    60      15,00         15,0           60
adulto                2  20  64      500,0       30,0       98,0    40    60      62,00         62,0          100
jubilado              2  65  69     1500,0       30,0       96,0    30    60       5,00          5,0           50
mayor                 2  70 150     2000,0       30,0       85,0    10    60      14,00         14,0           40
---------------- ------ --- --- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------

Valores al final del día
                                                                       Recorrido  Contactos Media días            ----------- Cluster ------------
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos     Ida     críticos  infectados         R0 Infectados    Curados    Muertos
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
  1       9245       9863          0        862          0         30      29,24       0,42        1,4       1,96          0          0          0
  2       9037       9949          0        976          0         38      29,15       0,43        3,3       2,00          0          0          0
  3       8821      10014          0       1120          0         45      29,18       0,43        5,0       1,68          0          0          0
  4       8654      10018          0       1275          0         53      29,20       0,43        6,7       1,67          0          0          0
  5       8476      10032          0       1436          0         56      29,20       0,42        8,0       1,64          0          0          0
  6       8293      10050          0       1595          0         62      29,21       0,41        9,2       1,64          0          0          0
  7       8132       9991          0       1804          0         73      29,21       0,41       10,5       1,63          0          0          0
  8       7968       9911          0       2034          0         87      29,20       0,40       11,8       1,53          0          0          0
  9       7801       9773          0       2321          0        105      29,21       0,40       13,0       1,59          0          0          0
 10       7661       9618          0       2607          0        114      29,21       0,40       14,1       1,43          0          0          0
 11       7524       9379          0       2963          0        134      29,22       0,39       15,2       1,47          0          0          0
 12       7412       9119          0       3328          0        141      29,22       0,39       16,2       1,50          0          0          0
 13       7280       8855          0       3702          0        163      29,23       0,38       17,1       1,50          0          0          0
 14       7163       8476          0       4169          0        192      29,24       0,38       18,0       1,43          0          0          0
 15       7034       8118          0       4629          0        219      29,24       0,38       18,9       1,48          0          0          0
 16       6928       7679          0       5156          0        237      29,25       0,37       19,6       1,42          0          0          0
 17       6824       7180          0       5728          0        268      29,26       0,37       20,4       1,35          0          0          0
 18       6738       6731          0       6241          0        290      29,26       0,37       21,0       1,34          0          0          0
 19       6662       6260          0       6765          0        313      29,27       0,37       21,5       1,29          0          0          0
 20       6591       5852          0       7220          0        337      29,27       0,36       21,9       1,23          0          0          0
 21       6526       5479          0       7635          0        360      29,28       0,36       22,2       1,20          0          0          0
 22       6461       5132          0       8030          0        377      29,29       0,36       22,4       1,17          0          0          0
 23       6424       4785          0       8391          0        400      29,30       0,36       22,6       1,14          0          0          0
 24       6373       4464          0       8750          0        413      29,31       0,36       22,9       1,14          0          0          0
 25       6335       4112          0       9125          0        428      29,32       0,36       23,1       1,12          0          0          0
 26       6288       3783          0       9487          0        442      29,34       0,36       23,3       1,09          0          0          0
 27       6258       3474          0       9816          0        452      29,35       0,36       23,4       1,07          0          0          0
