--------------------------------------------------------------------------------------------------
Simulador de contagios. 2.4.0.9
03/05/2020 13:52:18
--------------------------------------------------------------------------------------------------
Carpeta P1
Número de hilos                              30
Semilla población                         1.234
Semilla simulación                        4.336
Potencia para fin de infección             3,00

Número de individuos                      1.000
Radio                                       381
Días de carencia para contagiar               3
Días de incubación                            8
Probabilidad base de contagio              4,00 %
Probabilidad contagio clúster              1,00 %
Probabil. contagio enfermo cluster        25,00 %
Probabilidad de enfermar                 100,00 %
Probabilidad contagio enfermo             25,00 %
Probabilidad de hospitalización           10,00 %
Probabilidad contagio hospitalizad         0,00 %
Densidad crítica de vecinos infect         1,00 %
Probabilidad contagio indirecto            0,00 %
Probabilidad base de recontagio            0,00 %
Días mínimos de inmunidad                     5

Número de focos iniciales                     4
Número de inmunes iniciales                   0
Número de focos a importar                    0 cada 0 días, del grupo adulto
Radio de contacto                             1
Longitud media 10 pasos                       4

Número clusters objetivo                     10
Número clusters generados                     8 con          690 individuos,            2 infectados de inicio

                        - Edad-      %     % Factor B    Días         %      Num.Pasos      %                          %      Individuos 
Grupo            Género Min Max   Gravedad   Contagio  Duración    Curación   Min   Max Individuos   Individuos     clusters    cluster  
---------------- ------ --- --- ---------- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------
nene                  0   0   4      10,00      10,00      30,00      99,55    80   120       4,00           40          4,0           40
menor                 1   5  19       4,00       4,00      30,00     100,00    80   120      15,00          150         15,0           70
adulto                2  20  64      35,00     100,00      30,00      99,22    80   120      62,00          620         62,0          100
jubilado              3  65  69     100,00     800,00      30,00      95,38    80   120       5,00           50          5,0           70
mayor                 4  70 150     100,00     800,00      30,00      81,86    10    20      14,00          140         14,0           20
---------------- ------ --- --- ---------- ---------- ---------- ---------- ----- ----- ---------- ------------ ------------ ------------

Valores al final del día
                                                                       Recorrido  Contactos Media días            ------ Afectados ---- ----------  Clusters -----------                                  -----------------  GRAVES  ----------------
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos     Ida     críticos  infectados         R0   Cercania   Clusters Infectados    Curados    Muertos  Indirecto   Enfermos Hospitaliz Infectados    Curados    Muertos         R0
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
  1        996          4          0          0          0          0      52,53       0,00        0,0       0,00          0          0          0          0          0          0          0          0          0          0          0       0,00
  2        996          4          0          0          0          0      52,65       0,00        0,0       0,00          0          0          0          0          0          0          0          0          0          0          0       0,00
  3        996          4          0          0          0          0      53,36       0,00        0,0       0,00          0          0          0          0          0          0          0          0          0          0          0       0,00
  4        993          7          0          0          0          0      53,69       0,11        0,0       0,00          0          3          3          0          0          0          0          0          1          0          0       0,00
  5        992          8          0          0          0          0      53,89       0,07        0,0       0,00          0          4          4          0          0          0          0          0          1          0          0       0,00
  6        989         11          0          0          0          0      54,06       0,08        0,0       0,00          1          6          6          0          0          0          0          0          2          0          0       0,00
  7        981         19          0          0          0          0      53,82       0,12        0,0       0,00          2         13         13          0          0          0          0          0          2          0          0       0,00
  8        977         23          0          0          0          0      53,73       0,21        0,0       0,00          3         16         16          0          0          0          0          0          2          0          0       0,00
  9        960         40          0          0          0          0      53,65       0,23        0,0       0,00          4         32         32          0          0          0          0          0          6          0          0       0,00
 10        947         53          0          0          0          0      53,65       0,37        0,0       0,00          8         41         41          0          0          0          0          0         10          0          0       0,00
 11        931         69          0          0          0          0      53,67       0,33        0,0       0,00          8         57         57          0          0          0          1          1         19          0          0       0,00
 12        906         94          0          0          0          0      53,71       0,34        0,0       0,00         14         76         76          0          0          0          1          1         28          0          0       0,00
 13        884        115          0          1          0          0      53,62       0,33       12,0       7,00         19         93         93          0          0          0          2          2         43          0          0       0,00
 14        858        141          0          1          0          0      53,70       0,37       12,0       7,00         21        117        117          0          0          0          2          2         52          0          0       0,00
 15        831        168          0          1          0          0      53,66       0,39       12,0       7,00         25        140        140          0          0          0          2          2         61          0          0       0,00
 16        788        211          0          1          0          0      53,75       0,42       12,0       7,00         31        177        177          0          0          0          6          2         83          0          0       0,00
 17        751        248          0          1          0          0      53,80       0,44       12,0       7,00         45        200        200          0          0          0         10          3        105          0          0       0,00
 18        723        275          0          2          0          0      53,77       0,45        9,0       4,00         52        221        220          1          0          0         19          4        115          0          0       0,00
 19        692        305          0          3          0          0      53,77       0,50        9,3       4,00         57        247        245          2          0          0         28          5        126          0          0       0,00
 20        649        348          0          3          0          0      53,78       0,51        9,3       4,00         66        281        279          2          0          0         43          7        150          0          0       0,00
