Tipo 0
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos Inf.Indire   Enfermos Hospitaliz
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
  1         40          0          0          0          0          0          0          0          0
  2         40          0          0          0          0          0          0          0          0
  3         40          0          0          0          0          0          0          0          0
  4         40          0          0          0          0          0          0          0          0
  5         40          0          0          0          0          0          0          0          0
  6         40          0          0          0          0          0          0          0          0
  7         40          0          0          0          0          0          0          0          0
  8         40          0          0          0          0          0          0          0          0
  9         40          0          0          0          0          0          0          0          0
 10         40          0          0          0          0          0          0          0          0
 11         40          0          0          0          0          0          0          0          0
 12         40          0          0          0          0          0          0          0          0
 13         40          0          0          0          0          0          0          0          0
 14         40          0          0          0          0          0          0          0          0
 15         40          0          0          0          0          0          0          0          0
 16         40          0          0          0          0          0          0          0          0
 17         40          0          0          0          0          0          0          0          0
 18         40          0          0          0          0          0          0          0          0
 19         40          0          0          0          0          0          0          0          0
 20         40          0          0          0          0          0          0          0          0
 21         40          0          0          0          0          0          0          0          0
 22         40          0          0          0          0          0          0          0          0
 23         40          0          0          0          0          0          0          0          0
 24         40          0          0          0          0          0          0          0          0
 25         40          0          0          0          0          0          0          0          0
 26         40          0          0          0          0          0          0          0          0
 27         40          0          0          0          0          0          0          0          0
 28         40          0          0          0          0          0          0          0          0
 29         40          0          0          0          0          0          0          0          0
 30         40          0          0          0          0          0          0          0          0
 31         40          0          0          0          0          0          0          0          0
 32         40          0          0          0          0          0          0          0          0
 33         40          0          0          0          0          0          0          0          0
 34         40          0          0          0          0          0          0          0          0
 35         40          0          0          0          0          0          0          0          0
 36         40          0          0          0          0          0          0          0          0
 37         40          0          0          0          0          0          0          0          0
 38         40          0          0          0          0          0          0          0          0
 39         40          0          0          0          0          0          0          0          0
 40         40          0          0          0          0          0          0          0          0
 41         40          0          0          0          0          0          0          0          0
 42         40          0          0          0          0          0          0          0          0
 43         40          0          0          0          0          0          0          0          0
 44         40          0          0          0          0          0          0          0          0
 45         40          0          0          0          0          0          0          0          0
 46         40          0          0          0          0          0          0          0          0
 47         40          0          0          0          0          0          0          0          0
 48         40          0          0          0          0          0          0          0          0
 49         40          0          0          0          0          0          0          0          0
 50         40          0          0          0          0          0          0          0          0
 51         40          0          0          0          0          0          0          0          0
 52         40          0          0          0          0          0          0          0          0
 53         40          0          0          0          0          0          0          0          0
 54         40          0          0          0          0          0          0          0          0
 55         40          0          0          0          0          0          0          0          0
 56         40          0          0          0          0          0          0          0          0
 57         40          0          0          0          0          0          0          0          0
 58         40          0          0          0          0          0          0          0          0
 59         40          0          0          0          0          0          0          0          0
 60         40          0          0          0          0          0          0          0          0
 61         40          0          0          0          0          0          0          0          0
 62         40          0          0          0          0          0          0          0          0
 63         40          0          0          0          0          0          0          0          0
 64         40          0          0          0          0          0          0          0          0
 65         40          0          0          0          0          0          0          0          0
 66         40          0          0          0          0          0          0          0          0
 67         40          0          0          0          0          0          0          0          0
 68         40          0          0          0          0          0          0          0          0
 69         40          0          0          0          0          0          0          0          0
 70         40          0          0          0          0          0          0          0          0
 71         40          0          0          0          0          0          0          0          0
 72         40          0          0          0          0          0          0          0          0
 73         40          0          0          0          0          0          0          0          0
 74         40          0          0          0          0          0          0          0          0
 75         40          0          0          0          0          0          0          0          0
 76         40          0          0          0          0          0          0          0          0
 77         40          0          0          0          0          0          0          0          0
 78         40          0          0          0          0          0          0          0          0
 79         40          0          0          0          0          0          0          0          0
 80         40          0          0          0          0          0          0          0          0
 81         40          0          0          0          0          0          0          0          0
 82         40          0          0          0          0          0          0          0          0
 83         40          0          0          0          0          0          0          0          0
 84         40          0          0          0          0          0          0          0          0
 85         40          0          0          0          0          0          0          0          0
 86         40          0          0          0          0          0          0          0          0
 87         40          0          0          0          0          0          0          0          0
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------

Tipo 1
Día     Sanos  Infectados Importados    Curados Desinmuniz    Muertos Inf.Indire   Enfermos Hospitaliz
--- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ---------- ----------
  1        149          1          0          0          0          0          0          0          0
  2        149          1          0          0          0          0          0          0          0
  3        149          1          0          0          0          0          0          0          0
  4        149          1          0          0          0          0          0          0          0
  5        149          1          0          0          0          0          0          0          0
  6        149          1          0          0          0          0          0          0          0
  7        148          2          0          0          0          0          0          0          0
  8        148          2          0          0          0          0          0          0          0
  9        148          2          0          0          0          0          0          0          0
 10        148          2          0          0          0          0          0          0          0
 11        148          2          0          0          0          0          0          0          0
 12        148          2          0          0          0          0          0          0          0
 13        148          1          0          1          0          0          0          0          0
 14        147          2          0          1          0          0          0          0          0
 15        147          2          0          1          0          0          0          0          0
 16        147          2          0          1          0          0          0          0          0
 17        147          2          0          1          0          0          0          0          0
 18        147          2          0          1          0          0          0          0          0
 19        147          2          0          1          0          0          0          0          0
 20        147          2          0          1          0          0          0          0          0
 21        147          2          0          1          0          0          0          0          0
 22        147          2          0          1          0          0          0          0          0
 23        147          2          0          1          0          0          0          0          0
 24        147          2          0          1          0          0          0          0          0
 25        146          3          0          1          0          0          0          0          0
